feature,importance
코스피수익률표준편차(-6~-10),4.321731457008301e-05
원목(-1~-5),4.321731457008301e-05
구리_영국(-11~-15),4.321731457008301e-05
런던_커피(-6~-10),4.321731457008301e-05
알루미늄(-6~-10),4.321731457008301e-05
가솔린(-6~-10),3.4573851656066405e-05
난방유(-11~-15),3.45738516560664e-05
은(-1~-5),2.5930388742049802e-05
런던_설탕(-1~-5),2.5930388742049802e-05
코스닥수익률표준편차(-11~-15),1.7286925828033203e-05
kospi200(-20),1.7286925828033203e-05
런던 코코아 선물 과거 데이터(-6~-10),0.0
현미(-16~-20),0.0
탄소배출권(-1~-5),0.0
미국_커피(-11~-15),0.0
런던 코코아 선물 과거 데이터(-11~-15),0.0
미국_옥수수(-16~-20),0.0
현미(-11~-15),0.0
미국_대두(-1~-5),0.0
미국_대두(-6~-10),0.0
런던_가스오일(-11~-15),0.0
귀리(-16~-20),0.0
현미(-6~-10),0.0
니켈(-1~-5),0.0
코스닥수익률표준편차(-16~-20),0.0
미국_원면(-16~-20),0.0
putcall(-20),0.0
16~20일 수익률 표준편차,0.0
탄소배출권(-16~-20),0.0
런던_커피(-16~-20),0.0
백금(-1~-5),0.0
돈육(-11~-15),0.0
런던_소맥(-16~-20),0.0
미국_옥수수(-11~-15),0.0
백금(-11~-15),0.0
미국_소맥(-16~-20),0.0
은(-6~-10),0.0
WTI유(-11~-15),0.0
백금(-16~-20),0.0
오렌지주스(-16~-20),0.0
원목(-6~-10),0.0
미국_옥수수(-1~-5),0.0
천연가스(-16~-20),0.0
미국_대두유(-1~-5),0.0
아연(-11~-15),0.0
구리_미국(-1~-5),0.0
천연가스(-11~-15),0.0
미국_설탕(-11~-15),0.0
미국_설탕(-16~-20),0.0
미국_대두박(-6~-10),0.0
가솔린(-11~-15),0.0
은(-16~-20),0.0
생우(-11~-15),0.0
런던_커피(-1~-5),0.0
브렌트유(-16~-20),0.0
브렌트유(-11~-15),0.0
납(-6~-10),0.0
아연(-16~-20),0.0
